TEAM,TEAM_ID,PORTFOLIO,PORTFOLIO_ID,PLANT,PLANT_ID,PERIOD,PRICE1,PRICE2,PRICE3,PRICE4
Arrow,1,Beachfront,4,COOLWATER,41,1,47.99,55.99,59.99,53.99
Arrow,1,Beachfront,4,ETIWANDA_1-4,42,1,52.99,59.99,60.99,56.99
Arrow,1,Beachfront,4,ETIWANDA_5,43,1,64.99,69.99,70.99,68.99
Arrow,1,Beachfront,4,ELLWOOD,44,1,75.99,75.99,80.99,74.99
Arrow,1,Beachfront,4,MANDALAY_1-2,45,1,46.99,55.99,58.99,54.99
Arrow,1,Beachfront,4,MANDALAY_3,46,1,53.99,58.99,61.99,58.99
Arrow,1,Beachfront,4,ORMOND_BEACH_1,47,1,49.99,57.99,59.99,55.99
Arrow,1,Beachfront,4,ORMOND_BEACH_2,48,1,50.99,55.99,59.99,53.99
Becker,2,Big_Coal,1,Four Corners,11,1,38.05,42.38,44.82,41.66
Becker,2,Big_Coal,1,ALAMITOS_7,12,1,73.82,73.82,73.82,73.82
Becker,2,Big_Coal,1,HUNTINGTON_BEACH_1-2,13,1,40.50,42.38,47.30,42.30
Becker,2,Big_Coal,1,HUNTINGTON_BEACH_5,14,1,66.60,66.60,66.60,66.60
Becker,2,Big_Coal,1,REDONDO_5-6,15,1,41.94,42.38,47.34,42.30
Becker,2,Big_Coal,1,REDONDO_7-8,16,1,41.94,42.38,47.34,42.30
Coase,3,Big_Gas,2,EL_SEGUNDO_1-2,21,1,45.46,52.25,52.25,52.25
Coase,3,Big_Gas,2,EL_SEGUNDO_3-4,22,1,41.60,52.25,52.25,52.25
Coase,3,Big_Gas,2,LONG_BEACH,23,1,53.41,52.25,52.25,52.25
Coase,3,Big_Gas,2,NORTH_ISLAND,24,1,65.50,65.50,66.49,65.50
Coase,3,Big_Gas,2,ENCINA,25,1,42.20,52.25,52.25,52.25
Coase,3,Big_Gas,2,KEARNY,26,1,500.00,500.00,500.00,500.00
Coase,3,Big_Gas,2,SOUTH_BAY,27,1,44.54,52.25,52.25,52.25
Debreu,4,Bay_Views,3,MORRO_BAY_1-2,31,1,40.00,42.67,47.44,42.39
Debreu,4,Bay_Views,3,MORRO_BAY_3-4,32,1,39.06,42.67,47.44,42.39
Debreu,4,Bay_Views,3,MOSS_LANDING_6,33,1,40.00,43.50,48.00,43.50
Debreu,4,Bay_Views,3,MOSS_LANDING_7,34,1,40.00,43.50,48.00,43.50
Debreu,4,Bay_Views,3,OAKLAND,35,1,61.17,61.17,61.17,61.17
Friedman,5,East_Bay,5,PITTSBURGH_1-4,51,1,41.98,42.66,47.43,42.38
Friedman,5,East_Bay,5,PITTSBURGH_5-6,52,1,39.05,42.66,47.43,42.38
Friedman,5,East_Bay,5,PITTSBURG_7,53,1,62.72,62.72,62.72,62.72
Friedman,5,East_Bay,5,CONTRA_COSTA_4-5,54,1,60.00,60.00,60.00,60.00
Friedman,5,East_Bay,5,CONTRA_COSTA_6-7,55,1,43.98,42.66,47.43,42.38
Friedman,5,East_Bay,5,POTRERO_HILL,56,1,70.00,70.00,70.00,70.00
Heckman,6,Old_Timers,6,BIG_CREEK,61,1,38.06,42.39,43.83,41.94
Heckman,6,Old_Timers,6,MOHAVE_1,62,1,38.06,42.39,43.83,41.94
Heckman,6,Old_Timers,6,MOHAVE_2,63,1,38.06,42.39,45.64,41.94
Heckman,6,Old_Timers,6,HIGHGROVE,64,1,60.00,60.00,52.45,60.00
Heckman,6,Old_Timers,6,SAN_BERNARDINO,65,1,75.00,75.00,75.00,75.00
Krugman,7,Low_Fossil,7,HUMBOLDT,71,1,47.44,48.50,55.00,48.00
Krugman,7,Low_Fossil,7,HELMS,72,1,39.00,43.00,54.00,39.00
Krugman,7,Low_Fossil,7,HUNTERS_POINT_1-2,73,1,49.17,50.00,55.00,50.00
Krugman,7,Low_Fossil,7,HUNTERS_POINT_4,74,1,75.89,75.89,75.89,75.89
Krugman,7,Low_Fossil,7,DIABLO_CANYON_1,75,1,39.00,43.00,54.00,39.00
