TEAM,TEAM_ID,PORTFOLIO,PORTFOLIO_ID,PLANT,PLANT_ID,PERIOD,PRICE1,PRICE2,PRICE3,PRICE4
Arrow,1,Beachfront,4,COOLWATER,41,3,42.39,42.39,42.39,42.39
Arrow,1,Beachfront,4,ETIWANDA_1-4,42,3,42.67,42.67,42.67,42.67
Arrow,1,Beachfront,4,ETIWANDA_5,43,3,62.89,62.89,62.89,62.89
Arrow,1,Beachfront,4,ELLWOOD,44,3,75.61,75.61,75.61,75.61
Arrow,1,Beachfront,4,MANDALAY_1-2,45,3,39.06,39.06,39.06,39.06
Arrow,1,Beachfront,4,MANDALAY_3,46,3,52.06,52.06,52.06,52.06
Arrow,1,Beachfront,4,ORMOND_BEACH_1,47,3,38.06,38.06,38.06,38.06
Arrow,1,Beachfront,4,ORMOND_BEACH_2,48,3,38.06,38.06,38.06,38.06
Becker,2,Big_Coal,1,Four Corners,11,3,36.60,36.60,36.60,36.60
Becker,2,Big_Coal,1,ALAMITOS_7,12,3,75.60,75.60,75.60,75.60
Becker,2,Big_Coal,1,HUNTINGTON_BEACH_1-2,13,3,40.93,40.93,40.93,40.93
Becker,2,Big_Coal,1,HUNTINGTON_BEACH_5,14,3,69.82,69.82,69.82,69.82
Becker,2,Big_Coal,1,REDONDO_5-6,15,3,42.38,42.38,42.38,42.38
Becker,2,Big_Coal,1,REDONDO_7-8,16,3,42.38,42.38,42.38,42.38
Coase,3,Bay_Views,3,MORRO_BAY_1-2,31,3,0,0,0,0
Coase,3,Bay_Views,3,MORRO_BAY_3-4,32,3,0,0,0,0
Coase,3,Bay_Views,3,MOSS_LANDING_6,33,3,0,0,0,0
Coase,3,Bay_Views,3,MOSS_LANDING_7,34,3,0,0,0,0
Coase,3,Bay_Views,3,OAKLAND,35,3,0,0,0,0
Debreu,4,Old_Timers,6,BIG_CREEK,61,3,0.49,0.49,0.49,0.49
Debreu,4,Old_Timers,6,MOHAVE_1,62,3,36.49,36.49,36.49,36.49
